product_name, rating, specs
Apple iPhone 11 (Red| 64 GB),4.7,64 GB ROM |15.49 cm (6.1 inch) Liquid Retina HD Display12MP + 12MP | 12MP Front CameraA13 Bionic Chip ProcessorBrand Warranty for 1 Year
Micromax X516,3.9,32 MB RAM | 32 MB ROM |4.5 cm (1.77 inch) Display0.3MP Rear Camera1750 mAh Battery1 Year Product and 6 Month Accessories, Manufacturer Warranty, Repair or Replacement, Manufacture Defect, Liquid or Damaged
Samsung Galaxy A10s (Green| 32 GB),4.3,3 GB RAM | 32 GB ROM | Expandable Upto 512 GB15.75 cm (6.2 inch) HD+ Display13MP + 2MP | 8MP Front Camera4000 mAh Lithium-ion BatteryMediaTek MT6762 ProcessorBrand Warranty of 1 Year Available for Mobile and 6 Months for Accessories
Lava KKT Pearl FM 17,4,32 MB RAM | 32 MB ROM | Expandable Upto 32 GB6.1 cm (2.4 inch) Display0.3MP Rear Camera1750 mAh BatteryBrand Warranty of 2 Year Available for Mobile and 6 Months for Accessories T &C
Lenovo K9 (Black| 32 GB),4.1,3 GB RAM | 32 GB ROM | Expandable Upto 256 GB14.48 cm (5.7 inch) HD+ Display13MP + 5MP | 13MP + 5MP Dual Front Camera3000 mAh BatteryMediaTek P22 ProcessorBrand Warranty of 1 Year Available for Mobile and 6 Months for Accessories
Honor 9N (Midnight Black| 128 GB),4.3,4 GB RAM | 128 GB ROM | Expandable Upto 256 GB14.83 cm (5.84 inches) Display13MP + 2MP | 16MP Front Camera3000 mAh BatteryKirin 659 Octa Core Processor12 Months on handset, 6 Months on battery , 6 Months on charger & 3 Months on data cable
Honor 9N (Sapphire Blue| 128 GB),4.3,4 GB RAM | 128 GB ROM | Expandable Upto 256 GB14.83 cm (5.84 inches) Display13MP + 2MP | 16MP Front Camera3000 mAh BatteryKirin 659 Octa Core ProcessorFull View Display with Notch12 Months on handset, 6 Months on battery , 6 Months on charger & 3 Months on data cable
Lenovo A7000 Turbo (Black| 16 GB),3.8,2 GB RAM | 16 GB ROM | Expandable Upto 32 GB13.97 cm (5.5 inch) HD Display13MP Rear Camera | 5MP Front Camera2900 mAh Li-Ion BatteryCortex-A53 (MediaTek MT6752 64-bit) Processor1 Year Manufacturer Warranty
Lava Z10 (Gold| 16 GB),4.2,2 GB RAM | 16 GB ROM | Expandable Upto 128 GB12.7 cm (5 inch) HD Display8MP Rear Camera | 5MP Front Camera2620 mAh Battery64-bit ProcessorBrand Warranty of 2 Year Available for Mobile and 6 Months for Accessories
Lava Z10 (Space Grey| 16 GB),3.7,3 GB RAM | 16 GB ROM | Expandable Upto 128 GB12.7 cm (5 inch) HD Display8MP Rear Camera | 5MP Front Camera2620 mAh Battery64-bit ProcessorBrand Warranty of 2 Year Available for Mobile and 6 Months for Accessories
Samsung Galaxy J2 Pro (Gold| 16 GB),4.2,2 GB RAM | 16 GB ROM | Expandable Upto 128 GB12.7 cm (5 inch) HD Display8MP Rear Camera | 5MP Front Camera2600 mAh BatterySpreadtrum Quad-Core 1.5GHz Processor1 Year for Mobile & 6 Months Accessories Warranty
Vivo Y53 (Crown Gold| 16 GB),4.2,2 GB RAM | 16 GB ROM | Expandable Upto 256 GB12.7 cm (5 inch) Display8MP Rear Camera | 5MP Front Camera2500 mAh Li-Ion BatteryQualcomm Snapdragon 425 64-bit Quad Core 1.4GHz ProcessorBrand Warranty of 1 Year
Tecno i3 PRO (Gold| 16 GB),4,3 GB RAM | 16 GB ROM |12.7 cm (5 inch) HD Display8MP Rear Camera | 8MP Front Camera3050 mAh Battery12 Month +1 Month extended Warranty
Samsung Galaxy J2 Pro (Black| 16 GB),4.2,2 GB RAM | 16 GB ROM |12.7 cm (5 inch) Display8MP Rear Camera2600 mAh BatterySpreadtrum Quad-Core 1.5GHz Processor1 Year for Mobile & 6 Months Accessories Warranty
Realme 1 (Diamond Red| 32 GB),none,3 GB RAM | 32 GB ROM |15.24 cm (6 inch) Display13MP Rear Camera3410 mAh Battery1 year manufacturer warranty for device and 6 months manufacturer warranty for in-box accessories including batteries from the date of purchase
Realme 1 (Black| 64 GB),4.2,4 GB RAM | 64 GB ROM |15.24 cm (6 inch) Display13MP Rear Camera3410 mAh Battery1 year manufacturer warranty for device and 6 months manufacturer warranty for in-box accessories including batteries from the date of purchase
Realme 1 (Moonlight Silver| 128 GB),4.3,6 GB RAM | 128 GB ROM |15.24 cm (6 inch) Display13MP Rear Camera3410 mAh Battery1 year manufacturer warranty for device and 6 months manufacturer warranty for in-box accessories including batteries from the date of purchase
Realme 1 (Diamond Black| 32 GB),none,3 GB RAM | 32 GB ROM |15.24 cm (6 inch) Display13MP Rear Camera3410 mAh Battery1 year manufacturer warranty for device and 6 months manufacturer warranty for in-box accessories including batteries from the date of purchase
Realme 1 (Diamond Red| 64 GB),4.2,4 GB RAM | 64 GB ROM |15.24 cm (6 inch) Display13MP Rear Camera3410 mAh Battery1 year manufacturer warranty for device and 6 months manufacturer warranty for in-box accessories including batteries from the date of purchase
Realme 3i (Diamond Blue| 32 GB),4.4,3 GB RAM | 32 GB ROM | Expandable Upto 256 GB15.8 cm (6.22 inch) HD+ Display13MP + 2MP | 13MP Front Camera4230 mAh BatteryMediaTek Helio P60 Octa Core 2.0 GHz ProcessorTriple Slots (Dual SIM + Memory Card)Fingerprint Sensor and Face UnlockBrand Warranty of 1 Year Available for Mobile and 6 Months for Accessories
Realme 3i (Diamond Blue| 64 GB),4.4,4 GB RAM | 64 GB ROM | Expandable Upto 256 GB15.8 cm (6.22 inch) HD+ Display13MP + 2MP | 13MP Front Camera4230 mAh BatteryMediaTek Helio P60 Octa Core 2.0 GHz ProcessorTriple Slots (Dual SIM + Memory Card)Fingerprint Sensor and Face UnlockBrand Warranty of 1 Year Available for Mobile and 6 Months for Accessories
Redmi 8 (Onyx Black| 64 GB),4.4,4 GB RAM | 64 GB ROM | Expandable Upto 512 GB15.8 cm (6.22 inch) HD+ Display12MP + 2MP | 8MP Front Camera5000 mAh BatteryQualcomm Snapdragon 439 ProcessorBrand Warranty of 1 Year Available for Mobile and 6 Months for Accessories
Realme 5s (Crystal Blue| 64 GB),4.4,4 GB RAM | 64 GB ROM | Expandable Upto 256 GB16.51 cm (6.5 inch) HD+ Display48MP + 8MP + 2MP + 2MP | 13MP Front Camera5000 mAh BatteryQualcomm Snapdragon 665 ProcessorHD+ Mini Drop Display48 MP AI Quad cameraBrand Warranty of 1 Year Available for Mobile and 6 Months for Accessories
Realme 3i (Diamond Black| 64 GB),4.4,4 GB RAM | 64 GB ROM | Expandable Upto 256 GB15.8 cm (6.22 inch) HD+ Display13MP + 2MP | 13MP Front Camera4230 mAh BatteryMediaTek Helio P60 Octa Core 2.0 GHz ProcessorTriple Slots (Dual SIM + Memory Card)Fingerprint Sensor and Face UnlockBrand Warranty of 1 Year Available for Mobile and 6 Months for Accessories
Infinix Hot 8 (Shark Grey| 64 GB),4.5,4 GB RAM | 64 GB ROM |16.56 cm (6.52 inch) HD+ Display13MP + 2MP + Low Light Sensor | 8MP Front Camera5000 mAh Li-ion Polymer BatteryHelio P22 (MTK6762) ProcessorBrand Warranty of 1 Year Available for Mobile and 6 Months for Accessories
Realme 5s (Crystal Purple| 64 GB),4.4,4 GB RAM | 64 GB ROM | Expandable Upto 256 GB16.51 cm (6.5 inch) HD+ Display48MP + 8MP + 2MP + 2MP | 13MP Front Camera5000 mAh BatteryQualcomm Snapdragon 665 ProcessorHD+ Mini Drop Display48 MP AI Quad cameraBrand Warranty of 1 Year Available for Mobile and 6 Months for Accessories
Realme C2 (Diamond Black| 32 GB),4.4,2 GB RAM | 32 GB ROM | Expandable Upto 256 GB15.49 cm (6.1 inch) HD+ Display13MP + 2MP | 5MP Front Camera4000 mAh BatteryMediaTek P22 Octa Core 2.0 GHz ProcessorDual Nano SIM slots and Memory Card SlotFace UnlockBrand Warranty of 1 Year Available for Mobile and 6 Months for Accessories
Realme C2 (Diamond Blue| 32 GB),4.4,2 GB RAM | 32 GB ROM | Expandable Upto 256 GB15.49 cm (6.1 inch) HD+ Display13MP + 2MP | 5MP Front Camera4000 mAh BatteryMediaTek P22 Octa Core 2.0 GHz ProcessorDual Nano SIM slots and Memory Card SlotFace UnlockBrand Warranty of 1 Year Available for Mobile and 6 Months for Accessories
Realme C2 (Diamond Ruby| 32 GB),4.3,3 GB RAM | 32 GB ROM | Expandable Upto 256 GB15.49 cm (6.1 inch) HD+ Display13MP + 2MP | 5MP Front Camera4000 mAh BatteryMediaTek P22 Octa Core 2.0 GHz ProcessorDual Nano SIM slots and Memory Card SlotFace UnlockBrand Warranty of 1 Year Available for Mobile and 6 Months for Accessories
Redmi Note 7 Pro (Neptune Blue| 64 GB),4.5,4 GB RAM | 64 GB ROM | Expandable Upto 256 GB16.0 cm (6.3 inch) Full HD+ Display48MP + 5MP | 13MP Front Camera4000 mAh Li-polymer BatteryQualcomm Snapdragon 675 ProcessorSplash Proof - Protected by P2iQuick Charge 4.0 SupportBrand Warranty of 1 Year Available for Mobile and 6 Months for Accessories
Infinix Hot 8 (Quetzal Cyan| 64 GB),4.5,4 GB RAM | 64 GB ROM |16.56 cm (6.52 inch) HD+ Display13MP + 2MP + Low Light Sensor | 8MP Front Camera5000 mAh Li-ion Polymer BatteryHelio P22 (MTK6762) ProcessorBrand Warranty of 1 Year Available for Mobile and 6 Months for Accessories
Redmi 8A (Sunset Red| 32 GB),4.4,3 GB RAM | 32 GB ROM | Expandable Upto 512 GB15.8 cm (6.22 inch) HD+ Display12MP Rear Camera | 8MP Front Camera5000 mAh BatteryQualcomm Snapdragon 439 ProcessorBrand Warranty of 1 Year Available for Mobile and 6 Months for Accessories
Redmi 8A (Midnight Black| 32 GB),4.4,2 GB RAM | 32 GB ROM | Expandable Upto 512 GB15.8 cm (6.22 inch) HD+ Display12MP Rear Camera | 8MP Front Camera5000 mAh BatteryQualcomm Snapdragon 439 ProcessorBrand Warranty of 1 Year Available for Mobile and 6 Months for Accessories
Realme 5 (Crystal Purple| 32 GB),4.5,3 GB RAM | 32 GB ROM | Expandable Upto 256 GB16.51 cm (6.5 inch) HD+ Display12MP + 8MP + 2MP + 2MP Quad Camera | 13MP Front Camera5000 mAH BatteryQualcomm Snapdragon 665 2 GHz ProcessorFingerprintBrand Warranty of 1 Year Available for Mobile and 6 Months for Accessories
Redmi 7A (Matte Gold| 16 GB),4.3,2 GB RAM | 16 GB ROM | Expandable Upto 256 GB13.84 cm (5.45 inch) HD+ Display12MP Rear Camera | 5MP Front Camera4000 mAh Li-Polymer BatteryQualcomm Snapdragon 439 ProcessorBrand Warranty of 2 Years Available for Mobile and 6 Months for Accessories
Asus ROG Phone II (Black| 128 GB),4.7,8 GB RAM | 128 GB ROM |16.74 cm (6.59 inch) Full HD+ Display48MP + 13MP | 24MP Front Camera6000 mAh BatteryQualcomm Snapdragon 855 Plus ProcessorBrand Warranty of 1 Year Available for Mobile and 6 Months for Accessories
Redmi Note 7S (Sapphire Blue| 64 GB),4.4,4 GB RAM | 64 GB ROM | Expandable Upto 256 GB16.0 cm (6.3 inch) Full HD+ Display48MP + 5MP | 13MP Front Camera4000 mAh BatteryQualcomm Snapdragon 660 AIE ProcessorSplash Proof - Protected by P2iQuick Charge 4.0 SupportBrand Warranty of 1 Year Available for Mobile and 6 Months for Accessories
Micromax X741,4,32 MB RAM | 32 MB ROM |6.1 cm (2.4 inch) Display0.3MP Rear Camera1750 mAh Battery1 Year Product and 6 Month Accessories	Manufacturer Warranty	Repair or Replacement	Manufacture Defect	Liquid or Damaged
Realme 5 (Crystal Blue| 32 GB),4.5,3 GB RAM | 32 GB ROM | Expandable Upto 256 GB16.51 cm (6.5 inch) HD+ Display12MP + 8MP + 2MP + 2MP Quad Camera | 13MP Front Camera5000 mAH BatteryQualcomm Snapdragon 665 2 GHz ProcessorFingerprintBrand Warranty of 1 Year Available for Mobile and 6 Months for Accessories
Realme 3 (Diamond Red| 64 GB),4.4,4 GB RAM | 64 GB ROM | Expandable Upto 256 GB15.8 cm (6.22 inch) HD+ Display13MP + 2MP | 13MP Front Camera4230 mAh BatteryMediaTek Helio P70 Octa Core 2.1 GHz AI ProcessorTriple Slots (Dual SIM + Memory Card)Fingerprint Sensor and Face UnlockBrand Warranty of 1 Year Available for Mobile and 6 Months for Accessories
Realme 3 (Radiant Blue| 32 GB),4.4,3 GB RAM | 32 GB ROM | Expandable Upto 256 GB15.8 cm (6.22 inch) HD+ Display13MP + 2MP | 13MP Front Camera4230 mAh BatteryMediaTek Helio P70 Octa Core 2.1 GHz AI ProcessorTriple Slots (Dual SIM + Memory Card)Fingerprint Sensor and Face UnlockBrand Warranty of 1 Year Available for Mobile and 6 Months for Accessories
Lava A1,4.2,24 MB RAM | 24 MB ROM | Expandable Upto 32 GB4.5 cm (1.77 inch) Quarter QVGA Display0.3MP Rear Camera800 mAh Battery1 Year Warranty
Redmi Note 7 Pro (Astro Moonlight White| 64 GB),4.5,4 GB RAM | 64 GB ROM | Expandable Upto 256 GB16.0 cm (6.3 inch) Full HD+ Display48MP + 5MP | 13MP Front Camera4000 mAh Li-polymer BatteryQualcomm Snapdragon 675 ProcessorQuick Charge 4.0 SupportBrand Warranty of 1 Year Available for Mobile and 6 Months for Accessories
Vivo U10 (Electric Blue| 32 GB),4.3,3 GB RAM | 32 GB ROM | Expandable Upto 256 GB16.13 cm (6.35 inch) HD+ Display13MP + 8MP + 2MP | 8MP Front Camera5000 mAh Li-ion BatteryQualcomm Snapdragon 665 AIE ProcessorBrand Warranty of 1 Year Available for Mobile and 6 Months for Accessories
Realme 3 Pro (Nitro Blue| 64 GB),4.5,4 GB RAM | 64 GB ROM | Expandable Upto 256 GB16.0 cm (6.3 inch) Full HD+ Display16MP + 5MP | 25MP Front Camera4045 mAh BatteryQualcomm Snapdragon 710 Octa Core 2.2 GHz AIE ProcessorDual Nano SIM Slot and Memory Card SlotVOOC Flash Charge 3.0Brand Warranty of 1 Year Available for Mobile and 6 Months for Accessories
Honor 8C (Black| 64 GB),4.3,4 GB RAM | 64 GB ROM | Expandable Upto 256 GB15.9 cm (6.26 inch) HD+ Display13MP + 2MP | 8MP Front Camera4000 mAh BatteryQualcomm Snapdragon 632 Processor1 year manufacturer warranty for device and 6 months manufacturer warranty for in-box accessories including batteries and 3 months for Data/USB cable from the date of purchase
Realme 3 (Radiant Blue| 64 GB),4.4,4 GB RAM | 64 GB ROM | Expandable Upto 256 GB15.8 cm (6.22 inch) HD+ Display13MP + 2MP | 13MP Front Camera4230 mAh BatteryMediaTek Helio P70 Octa Core 2.1 GHz AI ProcessorTriple Slots (Dual SIM + Memory Card)Fingerprint Sensor and Face UnlockBrand Warranty of 1 Year Available for Mobile and 6 Months for Accessories
Realme 3 (Radiant Blue| 64 GB),4.4,3 GB RAM | 64 GB ROM | Expandable Upto 256 GB15.8 cm (6.22 inch) HD+ Display13MP + 2MP | 13MP Front Camera4230 mAh BatteryMediaTek Helio P70 Octa Core 2.1 GHz AI ProcessorBrand Warranty of 1 Year Available for Mobile and 6 Months for Accessories
Realme 3 (Diamond Red| 32 GB),4.4,3 GB RAM | 32 GB ROM | Expandable Upto 256 GB15.8 cm (6.22 inch) HD+ Display13MP + 2MP | 13MP Front Camera4230 mAh BatteryMediaTek Helio P70 Octa Core 2.1 GHz AI ProcessorTriple Slots (Dual SIM + Memory Card)Fingerprint Sensor and Face UnlockBrand Warranty of 1 Year Available for Mobile and 6 Months for Accessories
Realme 3 (Dynamic Black| 32 GB),4.4,3 GB RAM | 32 GB ROM | Expandable Upto 256 GB15.8 cm (6.22 inch) HD+ Display13MP + 2MP | 13MP Front Camera4230 mAh BatteryMediaTek Helio P70 Octa Core 2.1 GHz AI ProcessorTriple Slots (Dual SIM + Memory Card)Fingerprint Sensor and Face UnlockBrand Warranty of 1 Year Available for Mobile and 6 Months for Accessories
Redmi 7A (Matte Gold| 32 GB),4.3,2 GB RAM | 32 GB ROM | Expandable Upto 256 GB13.84 cm (5.45 inch) HD+ Display12MP Rear Camera | 5MP Front Camera4000 mAh Li-Polymer BatteryQualcomm Snapdragon 439 ProcessorBrand Warranty of 2 Years Available for Mobile and 6 Months for Accessories
Lava A1,4.1,4 MB RAM | 24 MB ROM | Expandable Upto 32 GB4.5 cm (1.77 inch) Display0.3MP Rear Camera800 mAh Battery1 year replacement guarantee for phone & 6 months replacement guarantee for accessories in box (T&C apply)
Lava A1 Josh,4.2,4 MB RAM | 1 KB ROM |4.57 cm (1.8 inch) QVGA Display800 mAh Battery1 Year replacement gurantee for phone and 6 months warranty for accessories in the box
Micromax X741,4,32 MB RAM | 32 MB ROM |6.1 cm (2.4 inch) Display0.3MP Rear Camera1750 mAh Battery1 Year Product and 6 Month Accessories	Manufacturer Warranty	Repair or Replacement	Manufacture Defect	Liquid or Damaged
Honor 8C (Black| 32 GB),4.3,4 GB RAM | 32 GB ROM |15.9 cm (6.26 inch) Display13MP + 2MP | 8MP Front Camera4000 mAh Battery1 Year Manufacturing Warranty
Moto E6s (Caribbean Blue| 64 GB),4.1,4 GB RAM | 64 GB ROM | Expandable Upto 512 GB15.49 cm (6.1 inch) HD+ Display13MP + 2MP | 8MP Front Camera3000 mAh BatteryMediaTek Helio P22 ProcessorBrand Warranty of 1 Year Available for Mobile and 6 Months for Accessories
Asus Zenfone Max Pro M1 (Grey| 64 GB),4.3,4 GB RAM | 64 GB ROM | Expandable Upto 2 TB15.21 cm (5.99 inch) Full HD+ Display13MP + 5MP | 8MP Front Camera5000 mAh BatteryQualcomm Snapdragon 636 Octa Core ProcessorBrand Warranty of 1 Year Available for Handset and 6 Months for Accessories
Micromax X378,3.9,32 MB RAM | 32 MB ROM |4.5 cm (1.77 inch) Display1MP Rear Camera800 mAh Battery1 Year Warranty
Motorola One Macro (Space Blue| 64 GB),4.3,4 GB RAM | 64 GB ROM | Expandable Upto 512 GB15.75 cm (6.2 inch) HD+ Display13MP + 2MP + 2MP | 8MP Front Camera4000 mAh BatteryMediaTek Helio P70 ProcessorDedicated Macro CameraQuad Sensor AI System with Laser AutofocusBrand Warranty of 1 Year Available for Mobile and 6 Months for Accessories
Redmi Note 7S (Ruby Red| 64 GB),4.4,4 GB RAM | 64 GB ROM | Expandable Upto 256 GB16.0 cm (6.3 inch) Full HD+ Display48MP + 5MP | 13MP Front Camera4000 mAh BatteryQualcomm Snapdragon 660 AIE ProcessorSplash Proof - Protected by P2iQuick Charge 4.0 SupportBrand Warranty of 1 Year Available for Mobile and 6 Months for Accessories
Lava A3,4.2,4 MB RAM | 3 MB ROM | Expandable Upto 32 GB4.5 cm (1.77 inch) Display0.3MP Rear Camera1750 mAh Battery1 year manufacturer Replacement for device and 6 months manufacturer warranty for in-box accessories including batteries from the date of purchase
Realme 3 (Dynamic Black| 64 GB),4.4,3 GB RAM | 64 GB ROM | Expandable Upto 256 GB15.8 cm (6.22 inch) HD+ Display13MP + 2MP | 13MP Front Camera4230 mAh BatteryMediaTek Helio P70 Octa Core 2.1 GHz AI ProcessorBrand Warranty of 1 Year Available for Mobile and 6 Months for Accessories
Apple iPhone 11 (White| 64 GB),4.7,64 GB ROM |15.49 cm (6.1 inch) Liquid Retina HD Display12MP + 12MP | 12MP Front CameraA13 Bionic Chip ProcessorBrand Warranty for 1 Year
Asus ZenFone Max Pro M2 (Titanium| 32 GB),4.3,3 GB RAM | 32 GB ROM | Expandable Upto 2 TB15.9 cm (6.26 inch) Full HD+ Display12MP + 5MP | 13MP Front Camera5000 mAh BatteryQualcomm Snapdragon 660 Octa Core ProcessorBrand Warranty of 1 Year Available for Mobile and 6 Months for Accessories
Apple iPhone 11 (Black| 128 GB),4.7,128 GB ROM |15.49 cm (6.1 inch) Liquid Retina HD Display12MP + 12MP | 12MP Front CameraA13 Bionic Chip ProcessorBrand Warranty for 1 Year
Nokia 105 SS,4.3,4 MB RAM | 4 MB ROM |4.5 cm (1.77 inch) Quarter QVGA Display800 mAh Lithium Ion BatteryBrand Warranty of 1 Year Available for Mobile
Micromax Dual 4 (Champagne| 64 GB),3.7,4 GB RAM | 64 GB ROM | Expandable Upto 128 GB13.21 cm (5.2 inch) Full HD Display13MP Rear Camera | 13MP Front Camera2730 mAh BatterySnapdragon 435 Processor1 Year Warranty
Micromax X756,none,32 MB RAM | 32 MB ROM |6.1 cm (2.4 inch) Display0.3MP Rear Camera3000 mAh Battery1 Year Product and 6 Month Accessories
Redmi Note 7S (Onyx Black| 64 GB),4.4,4 GB RAM | 64 GB ROM | Expandable Upto 256 GB16.0 cm (6.3 inch) Full HD+ Display48MP + 5MP | 13MP Front Camera4000 mAh BatteryQualcomm Snapdragon 660 AIE ProcessorSplash Proof - Protected by P2iQuick Charge 4.0 SupportBrand Warranty of 1 Year Available for Mobile and 6 Months for Accessories
Nokia 105 SS,4.3,4 MB RAM | 4 MB ROM |4.5 cm (1.77 inch) Quarter QVGA Display800 mAh Lithium Ion BatteryBrand Warranty of 1 Year Available for Mobile
Nokia 105 SS,4.3,4 MB RAM | 4 MB ROM |4.5 cm (1.77 inch) Quarter QVGA Display800 mAh Lithium Ion BatteryBrand Warranty of 1 Year Available for Mobile
Micromax X412,3.9,32 MB RAM | 32 MB ROM |4.5 cm (1.77 inch) Display1MP Rear Camera800 mAh Battery12 Month
Nokia 105,4.2,4 MB RAM | 4 MB ROM |4.57 cm (1.8 inch) Quarter QVGA Display800 mAh3 Li-ion BatteryBrand Warranty of 1 Year Available for Mobile from Date of Purchase
Moto E6s (Rich Cranberry| 64 GB),4.1,4 GB RAM | 64 GB ROM | Expandable Upto 512 GB15.49 cm (6.1 inch) HD+ Display13MP + 2MP | 8MP Front Camera3000 mAh BatteryMediaTek Helio P22 ProcessorBrand Warranty of 1 Year Available for Mobile and 6 Months for Accessories
Apple iPhone XR (White| 64 GB),4.6,64 GB ROM |15.49 cm (6.1 inch) Display12MP Rear Camera | 7MP Front CameraA12 Bionic Chip ProcessoriOS 13 CompatibleBrand Warranty of 1 Year
Redmi 6A (Blue| 16 GB),4.3,2 GB RAM | 16 GB ROM | Expandable Upto 128 GB13.84 cm (5.45 inch) Display13MP Rear Camera | 5MP Front Camera3000 mAh Battery1 Year Manufacturer Warranty
Apple iPhone 8 (Space Grey| 64 GB),4.5,64 GB ROM |11.94 cm (4.7 inch) Retina HD Display12MP Rear Camera | 7MP Front CameraA11 Bionic Chip with 64-bit Architecture, Neural Engine, Embedded M11 Motion Coprocessor ProcessoriOS 13 CompatibleBrand Warranty of 1 Year
Lava A1,4.2,24 MB RAM | 24 MB ROM | Expandable Upto 32 GB4.5 cm (1.77 inch) Quarter QVGA Display0.3MP Rear Camera800 mAh Battery1 year replacement guarantee for phone & 6 months replacement guarantee for accessories in box (T&C apply)
Redmi Note 5 (Gold| 64 GB),4.4,4 GB RAM | 64 GB ROM | Expandable Upto 128 GB15.21 cm (5.99 inch) Full HD+ Display12MP Rear Camera | 5MP Front Camera4000 mAh Li Polymer BatteryQualcomm Snapdragon 625 ProcessorBrand Warranty of 1 Year Available for Mobile and 6 Months for Accessories
Lava Gem Wave,4.2,32 MB RAM | 32 MB ROM |7.11 cm (2.8 inch) Display1.3MP Rear Camera1750 mAh Battery12 Months
Lava A7,4.2,32 MB RAM | 24 MB ROM | Expandable Upto 32 GB6.1 cm (2.4 inch) QVGA Display0.3MP Rear Camera1750 mAh BatteryMTK6261m ProcessorBrand Warranty of 1 Year Available for Mobile and 6 Months for Accessories
Gionee F205 Pro (Blue| 16 GB),4,2 GB RAM | 16 GB ROM | Expandable Upto 256 GB13.84 cm (5.45 inch) HD+ Display13MP Rear Camera | 5MP Front Camera3000 mAh Li-ion Polymer BatteryMT6739WW 64-bit ProcessorBrand Warranty of 1 Year Available for Mobile and 6 Months for Battery and Accessories
Nokia 105 SS,4.3,4 MB RAM | 4 MB ROM |4.5 cm (1.77 inch) Display800 mAh BatteryBrand Warranty of 1 Year Available for Mobile from Date of Purchase
Honor 10 Lite (Midnight Black| 32 GB),4.3,3 GB RAM | 32 GB ROM | Expandable Upto 512 GB15.77 cm (6.21 inch) Full HD+ Display13MP + 2MP | 24MP Front Camera3400 mAh Lithium Polymer BatteryKirin 710 2.2GHz Octa Core ProcessorBrand Warranty of 1 Year Available for Mobile, 6 Months for Battery and Charger, 3 Months for Data Cable
Gionee F205 Pro (Black| 16 GB),4,2 GB RAM | 16 GB ROM | Expandable Upto 256 GB13.84 cm (5.45 inch) HD+ Display13MP Rear Camera | 5MP Front Camera3000 mAh Li-ion Polymer BatteryMT6739WW 64-bit ProcessorBrand Warranty of 1 Year Available for Mobile and 6 Months for Battery and Accessories
Karbonn Jumbo K9,3.9,Expandable Upto 8 GB6.6 cm (2.6 inch) QVGA Display1.3MP Rear Camera1800 mAh Li-Ion Battery1 Year for Mobile & 6 Months for Accessories
OnePlus 7T (Glacier Blue| 256 GB),4.6,8 GB RAM | 256 GB ROM |16.64 cm (6.55 inch) Display48 MP + 12 MP + 16 MP | 16MP Front Camera3800 mAh BatteryQualcomm® Snapdragon™ 855 Plus Processor1 year manufacturer warranty for device and 6 months manufacturer warranty for in-box accessories including batteries from the date of purchase
Asus ZenFone Max M2 (Black| 32 GB),4.3,3 GB RAM | 32 GB ROM | Expandable Upto 2 TB15.9 cm (6.26 inch) HD+ Display13MP + 2MP | 8MP Front Camera4000 mAh BatteryQualcomm Snapdragon 632 Octa Core ProcessorBrand Warranty of 1 Year Available for Mobile and 6 Months for Accessories
Vivo Y11 (Agate Red| 32 GB),5,3 GB RAM | 32 GB ROM |16.13 cm (6.35 inch) HD+ Display13MP + 2MP | 8MP Front Camera5000 mAh BatterySDM439 ProcessorBrand Warranty of 1 Year Available for Mobile and 6 Months for Accessories
Vivo Y11 (Mineral Blue| 32 GB),5,3 GB RAM | 32 GB ROM |16.13 cm (6.35 inch) HD+ Display13MP + 2MP | 8MP Front Camera5000 mAh BatterySDM439 ProcessorBrand Warranty of 1 Year Available for Mobile and 6 Months for Accessories
Karbonn K2 Boom Box,3.9,32 MB RAM | 32 MB ROM | Expandable Upto 8 GB4.57 cm (1.8 inch) Display0.3MP Rear Camera1000 mAh Battery1 Year Brand Warranty on Handset
Karbonn K2 Boom Box,3.9,32 MB RAM | 32 MB ROM |4.57 cm (1.8 inch) Display0.08MP Rear Camera1000 mAh BatterySC6531DA Processor1 Year Brand Warranty on Handset
Asus ZenFone Max M1 (Black| 32 GB),4.1,3 GB RAM | 32 GB ROM | Expandable Upto 256 GB13.84 cm (5.45 inch) HD+ Display13MP Rear Camera | 8MP Front Camera4000 mAh BatteryQualcomm Snapdragon 430 ProcessorBrand Warranty of 1 Year Available for Mobile and 6 Months for Accessories
Micromax X1i-2017,3.8,32 MB ROM | Expandable Upto 8 GB6.1 cm (2.4 inch) QVGA Display0.8MP Rear Camera1300 mAh BatteryBrand Warranty of 1 Year Available for Mobile and 6 Months for Accessories
Lava A1200,4.4,32 MB RAM | 24 MB ROM | Expandable Upto 32 GB4.57 cm (1.8 inch) Quarter QVGA Display0.3MP Rear Camera1750 mAh Li-ion BatteryBrand Warranty of 1 Year Available for Mobile and 6 Months for Accessories
I Kall K200 (Golden| 16 GB),3.6,2 GB RAM | 16 GB ROM |13.97 cm (5.5 inch) Display5MP Rear Camera2500 mAh BatteryBrand Warranty of 1 Year Available for Mobile and 6 Months for Accessories
I Kall K200 (Red| 16 GB),3.6,2 GB RAM | 16 GB ROM |13.97 cm (5.5 inch) Display5MP Rear Camera2500 mAh BatteryBrand Warranty of 1 Year Available for Mobile and 6 Months for Accessories
I Kall K200 (Blue| 16 GB),3.6,2 GB RAM | 16 GB ROM |13.97 cm (5.5 inch) Display5MP Rear Camera2500 mAh BatteryBrand Warranty of 1 Year Available for Mobile and 6 Months for Accessories
